stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M050C,faces/M050C.jpg,4.80090731,Dominant,Could not remember the last time they hung out with a friend,lonely,implicit,incongruent,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Forgot their spouse's birthday,purposeful,mismatch,congruent,,0,1,1,20,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was determined and pedaled harder to ensure they won the race,determined,explicit,congruent,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Solved a Rubik's cube in four minutes,anxious,mismatch,incongruent,,0,3,3,29,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Introduced himself to everyone at the party,worrying,mismatch,incongruent,,0,4,4,28,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M022C,faces/M022C.jpg,5.63911285,Dominant,Was incompetent and could not finish a simple work project in in time,incompetent,explicit,incongruent,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M027C,faces/M027C.jpg,5.03477819,Dominant,Was quiet and preferred not to speak up during a class discussion,quiet,explicit,incongruent,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M067C,faces/M067C.jpg,4.70614921,Dominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,congruent,,0,7,7,11,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Was assertive and took over their work team when they needed a leader,assertive,explicit,incongruent,,0,8,8,30,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M023C,faces/M023C.jpg,5.23991936,Dominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,incongruent,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M090C,faces/M090C.jpg,4.571572515,Dominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,congruent,,0,10,10,16,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Believed they could build a flying car,foolish,implicit,congruent,,0,11,11,25,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Was sure of all of their answers on the exam,confident,implicit,incongruent,,0,12,12,34,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Was independent and declined to ask for help when solving a difficult problem,independent,explicit,incongruent,,0,13,13,31,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Stood and listened to their boss berate them,dominant,mismatch,congruent,,0,14,14,19,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Ordered food for everyone at the dinner table,decisive,implicit,incongruent,,0,15,15,33,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Was passive and decided to avoid an argument out of a fear of losing,passive,explicit,congruent,,0,16,16,21,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Was conformist and dressed in the same style as all of their friends,conformist,explicit,congruent,,0,17,17,23,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Was productive and completed four work projects in a single week,productive,explicit,incongruent,,0,18,18,32,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Scored seven touchdowns in a single game,talented,implicit,incongruent,,0,19,19,35,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M009C,faces/M009C.jpg,5.208669305,Dominant,Often "checked in" on their children's mental health,outgoing,mismatch,incongruent,,0,20,20,1,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M074C,faces/M074C.jpg,4.90020156,Dominant,Was proud and believed that they were the most intelligent in their class,proud,explicit,congruent,,0,21,21,14,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M038C,faces/M039C.jpg,5.087197565,Dominant,Afraid of being hit by a car when crossing a street,nervous,implicit,incongruent,,0,22,22,7,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Went skydiving without hesitation,oversensitive,mismatch,incongruent,,0,23,23,27,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Sent money to a Nigerian scammer,gullible,implicit,congruent,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Was unsociable and declined to attend a friend's holiday party,unsociable,explicit,congruent,,0,25,25,22,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M069C,faces/M069C.jpg,4.9460686,Dominant,Was bold and gave a speech in support of a controversial topic,bold,explicit,congruent,,0,26,26,12,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M054C,faces/M054C.jpg,5.90524195,Dominant,Convinced their group to follow their lead,lazy,mismatch,congruent,,0,27,27,9,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Decided not to complete an assignment,influential,mismatch,congruent,,0,28,28,18,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M017C,faces/M017C.jpg,4.551915335,Dominant,Worried that their friends talked behind their back,smart,mismatch,incongruent,,0,29,29,2,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M095C,faces/M095C.jpg,4.7610887,Dominant,Spoke five languages and could read three more,competent,implicit,congruent,,0,30,30,17,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M002C,faces/M002C.jpg,5.85635085,Dominant,Could not handle criticism without crying,fearless,mismatch,incongruent,,0,31,31,0,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M088C,faces/M088C.jpg,4.727318497,Dominant,Won a debate in record time,persuasive,implicit,congruent,,0,32,32,15,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Did not want to speak up about their own opinions,soft-spoken,implicit,congruent,,0,33,33,26,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M030C,faces/M030C.jpg,4.779233991,Dominant,Could not win an argument with a coworker,unconvincing,implicit,incongruent,,0,34,34,6,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
M062C,faces/M062C.jpg,4.50907254,Dominant,Proclaimed himself their group's leader,submissive,mismatch,congruent,,0,35,35,10,,,,,,,,,,,,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,0,0,5,,,,,['space'],[14.0932473000139],,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
,,,,,,,,√100 = ?,,,,,0,1,1,3,,,,,['space'],[7.046700899954885],,,,,,,,,,,5,071,2019_Nov_25_1527,trustSTIs,3.0.0b12,59.88049051326032,
