stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Preferred not to speak up during a class discussion,quiet,implicit,congruent,,0,0,0,32,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,congruent,,0,1,1,28,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,bold,implicit,incongruent,,0,2,2,21,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,congruent,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M022C,faces/M022C.jpg,5.63911285,Dominant,Took over their work team when they needed a leader,assertive,implicit,congruent,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Was worried that their friends talked behind their back,anxious,explicit,congruent,,0,5,5,29,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,courageous,mismatch,incongruent,,0,6,6,16,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,foolish,mismatch,incongruent,,0,7,7,25,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,talented,mismatch,congruent,,0,8,8,35,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,passive,implicit,incongruent,,0,10,10,12,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was purposeful and attended a rally to oppose a bigoted politician,purposeful,explicit,incongruent,,0,12,12,20,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M002C,faces/M002C.jpg,5.85635085,Dominant,Was fearless and went skydiving without hesitation,fearless,explicit,congruent,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M074C,faces/M074C.jpg,4.90020156,Dominant,Dressed in the same style as all of their friends,conformist,implicit,incongruent,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,persuasive,mismatch,incongruent,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,0,16,16,4,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M030C,faces/M030C.jpg,4.779233991,Dominant,Ordered food for everyone at the dinner table,unconvincing,mismatch,congruent,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M054C,faces/M054C.jpg,5.90524195,Dominant,Was lazy and decided not to complete an assignment,lazy,explicit,incongruent,,0,18,18,9,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M062C,faces/M062C.jpg,4.50907254,Dominant,Was submissive and stood and listened to their boss berate them,submissive,explicit,incongruent,,0,19,19,10,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,nervous,mismatch,congruent,,0,20,20,7,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,gullible,mismatch,incongruent,,0,21,21,24,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M072C,faces/M072C.jpg,5.269657165,Dominant,Declined to attend a friend's holiday party,unsociable,implicit,incongruent,,0,22,22,13,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,0,23,23,11,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Believed that they were the most intelligent in their class,proud,implicit,incongruent,,0,24,24,23,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Was dominant and proclaimed himself their group's leader,dominant,explicit,incongruent,,0,25,25,19,,,,,,,,,,,,,,,,,,,,,1,049,2019_Nov_20_1158,trustSTIs,3.0.0b12,60.02638153701234,
